enterprise_id,day_date,amount
3030549009661508251,2022-02-21,2716.86
3030549009661508251,2022-02-22,1516.02
3030549009661508251,2022-02-26,960.18
3030549009661508251,2022-01-01,2744.22
3030549009661508251,2022-02-27,1205.63
3030549009661508251,2022-02-28,6660.11
3030549009661508251,2022-03-01,3263.57
3030549009661508251,2022-03-02,1586.61
3030549009661508251,2022-02-07,2199.65
3030549009661508251,2022-03-04,1265.27
3030549009661508251,2022-02-24,1318.06
3030549009661508251,2022-03-05,967.95
3030549009661508251,2022-02-23,1469.27
3030549009661508251,2022-03-03,2058.77
3030549009661508251,2022-03-07,2054.39
3030549009661508251,2022-03-08,1510.06
3030549009661508251,2022-02-25,1906.72
3030549009661508251,2022-03-11,1392.08
3030549009661508251,2022-03-12,847.97
3030549009661508251,2022-03-10,1798.68
3030549009661508251,2022-03-13,441.47
3030549009661508251,2022-03-15,2469.29
3030549009661508251,2022-03-06,2144.09
3030549009661508251,2022-03-16,1586.91
3030549009661508251,2022-03-17,1443.1
3030549009661508251,2022-03-14,1518.0
3030549009661508251,2022-03-18,1258.72
3030549009661508251,2022-03-19,887.29
3030549009661508251,2022-03-20,1261.92
3030549009661508251,2022-03-09,973.78
3030549009661508251,2022-03-22,1487.81
3030549009661508251,2022-03-23,1249.51
3030549009661508251,2022-03-21,2775.81
3030549009661508251,2022-03-24,1169.41
3028602116455092021,2022-01-05,2801.94
3028602116455092021,2021-07-10,898.48
3028602116455092021,2021-07-11,1766.53
3028602116455092021,2021-07-12,3466.93
3028602116455092021,2021-07-13,2548.57
3028602116455092021,2021-07-14,1704.47
3028602116455092021,2021-07-15,1465.89
3028602116455092021,2021-07-17,1221.41
3028602116455092021,2021-07-18,1162.85
3028602116455092021,2021-07-19,2341.83
3028602116455092021,2021-07-20,1423.58
3028602116455092021,2021-07-21,2201.67
3028602116455092021,2021-07-22,1432.16
3028602116455092021,2021-07-23,1620.6
3028602116455092021,2021-07-24,1435.29
3028602116455092021,2021-07-25,2122.52
3028602116455092021,2021-07-27,1542.7
3028602116455092021,2021-07-29,1485.33
3028602116455092021,2021-07-30,2286.36
3028602116455092021,2021-07-31,1446.75
3028602116455092021,2021-08-01,1623.1
3028602116455092021,2021-08-02,2754.41
3028602116455092021,2021-08-04,1450.9
3028602116455092021,2021-08-05,1337.17
3028602116455092021,2021-08-08,1335.94
3028602116455092021,2021-08-09,1649.98
3028602116455092021,2021-08-10,1410.28
3028602116455092021,2021-08-11,1649.95
3028602116455092021,2021-08-12,1254.73
3028602116455092021,2021-08-13,1786.03
3028602116455092021,2021-08-14,788.31
3028602116455092021,2021-08-15,1135.82
3028602116455092021,2021-08-16,2062.26
3028602116455092021,2021-08-17,6319.06
3028602116455092021,2021-08-18,2003.87
3028602116455092021,2021-08-20,1127.83
3028602116455092021,2021-08-19,1711.93
3028602116455092021,2021-08-21,1573.73
3028602116455092021,2021-08-22,1207.68
3028602116455092021,2021-08-24,1250.3
3028602116455092021,2021-08-25,1965.52
3028602116455092021,2021-08-26,1633.63
3028602116455092021,2021-08-27,1062.78
3028602116455092021,2021-08-28,1977.84
3028602116455092021,2021-08-29,1644.86
3028602116455092021,2021-08-30,2295.1
3028602116455092021,2021-08-31,2355.03
3028602116455092021,2021-09-01,2335.76
3028602116455092021,2021-09-02,1383.08
3028602116455092021,2021-09-03,2161.1
3028602116455092021,2021-09-04,1759.82
3028602116455092021,2021-09-05,2286.33
3028602116455092021,2021-09-06,1803.74
3028602116455092021,2021-09-07,1313.64
3028602116455092021,2021-09-08,1773.95
3028602116455092021,2021-09-09,1238.25
3028602116455092021,2021-09-10,1657.74
3028602116455092021,2021-09-11,1167.75
3028602116455092021,2021-09-12,1649.88
3028602116455092021,2021-09-13,1767.14
3028602116455092021,2021-09-14,2286.57
3028602116455092021,2021-09-15,2372.29
3028602116455092021,2021-09-16,1633.83
3028602116455092021,2021-09-17,2131.57
3028602116455092021,2021-09-18,1449.54
3028602116455092021,2021-09-19,2109.24
3028602116455092021,2021-09-20,2694.35
3028602116455092021,2021-09-21,1588.39
3028602116455092021,2021-09-22,1728.02
3028602116455092021,2021-09-23,1904.69
3028602116455092021,2021-09-24,1577.47
3028602116455092021,2021-09-25,1547.28
3028602116455092021,2021-09-26,1878.2
3028602116455092021,2021-09-27,2258.9
3028602116455092021,2021-09-28,2246.19
3028602116455092021,2021-09-29,1739.41
3028602116455092021,2021-09-30,1899.83
3028602116455092021,2021-10-03,1600.07
3028602116455092021,2021-10-04,2640.68
3028602116455092021,2021-10-05,1997.5
3028602116455092021,2021-10-06,2022.32
3028602116455092021,2021-10-08,1940.0
3028602116455092021,2021-10-07,1228.32
3028602116455092021,2021-10-09,1479.13
3028602116455092021,2021-10-10,1008.1
3028602116455092021,2021-10-11,2032.33
3028602116455092021,2021-10-12,2098.39
3028602116455092021,2021-10-13,1900.67
3028602116455092021,2021-10-14,2005.4
3028602116455092021,2021-10-15,1843.54
3028602116455092021,2021-10-16,2194.35
3028602116455092021,2021-10-17,2282.38
3028602116455092021,2021-10-18,1832.41
3028602116455092021,2021-10-19,1692.0
3028602116455092021,2021-10-21,2332.48
3028602116455092021,2021-10-20,1752.2
3028602116455092021,2021-10-22,2140.07
3028602116455092021,2021-10-23,1616.44
3028602116455092021,2021-10-24,1419.71
3028602116455092021,2021-10-25,2791.66
3028602116455092021,2021-10-26,2775.2
3028602116455092021,2021-10-27,1780.84
3028602116455092021,2021-10-28,2003.12
3028602116455092021,2021-10-29,1909.78
3028602116455092021,2021-10-30,2033.79
3028602116455092021,2021-10-31,1564.62
3028602116455092021,2021-11-01,3049.9
3028602116455092021,2021-11-02,3222.83
3028602116455092021,2021-11-05,2079.1
3028602116455092021,2021-11-06,1353.01
3028602116455092021,2021-11-07,1947.05
3028602116455092021,2021-11-08,2179.64
3028602116455092021,2021-11-09,2468.52
3028602116455092021,2021-11-10,2044.64
3028602116455092021,2021-11-11,1710.79
3028602116455092021,2021-11-13,1380.82
3028602116455092021,2021-11-14,2056.47
3028602116455092021,2021-11-15,2041.51
3028602116455092021,2021-11-16,1885.86
3028602116455092021,2021-11-17,1659.2
3028602116455092021,2021-11-18,1880.32
3028602116455092021,2021-11-19,1738.15
3028602116455092021,2021-11-20,1864.9
3028602116455092021,2021-11-21,1822.68
3028602116455092021,2021-11-22,2210.69
3028602116455092021,2021-11-23,2702.84
3028602116455092021,2021-11-24,2403.85
3028602116455092021,2021-11-25,2253.7
3028602116455092021,2021-11-26,2753.04
3028602116455092021,2021-11-27,2082.03
3028602116455092021,2021-11-28,1551.37
3028602116455092021,2021-11-29,3465.63
3028602116455092021,2021-12-01,3675.93
3028602116455092021,2021-11-30,3526.19
3028602116455092021,2021-12-02,2763.34
3028602116455092021,2021-12-04,1267.6
3028602116455092021,2021-12-05,3383.66
3028602116455092021,2021-12-06,3442.81
3028602116455092021,2021-12-07,2576.31
3028602116455092021,2021-12-08,3038.37
3028602116455092021,2021-12-09,1911.36
3028602116455092021,2021-12-10,2438.25
3028602116455092021,2021-12-11,2253.58
3028602116455092021,2021-12-12,1989.64
3028602116455092021,2021-12-13,2686.74
3028602116455092021,2021-12-14,2858.63
3028602116455092021,2021-12-15,2053.08
3028602116455092021,2021-12-16,2351.01
3028602116455092021,2021-12-17,2404.87
3028602116455092021,2021-12-18,2579.44
3028602116455092021,2021-12-19,1913.24
3028602116455092021,2021-12-20,3009.52
3028602116455092021,2021-12-21,2007.72
3028602116455092021,2021-12-22,1988.22
3028602116455092021,2021-12-23,889.87
3028602116455092021,2021-12-24,1498.74
3028602116455092021,2021-12-25,1287.08
3028602116455092021,2021-12-26,1527.04
3028602116455092021,2021-12-27,2467.37
3028602116455092021,2021-12-28,2933.19
3028602116455092021,2021-12-30,2247.21
3028602116455092021,2021-12-31,1777.15
3028602116455092021,2022-01-02,2874.22
3028602116455092021,2022-01-03,3384.36
3028602116455092021,2022-01-04,2913.37
3028602116455092021,2022-01-06,2509.34
3028602116455092021,2022-01-07,1947.66
3028602116455092021,2022-01-08,1834.14
3028602116455092021,2022-01-10,2978.81
3028602116455092021,2022-01-11,1771.55
3028602116455092021,2022-01-12,2382.82
3028602116455092021,2022-01-13,2377.87
3028602116455092021,2022-01-15,2573.43
3028602116455092021,2022-01-17,2146.66
3028602116455092021,2022-01-18,2570.14
3028602116455092021,2022-01-19,1955.92
3028602116455092021,2022-01-21,2570.55
3028602116455092021,2022-01-22,2213.81
3028602116455092021,2022-01-23,2013.06
3028602116455092021,2022-01-24,3627.75
3028602116455092021,2022-01-26,3778.51
3028602116455092021,2022-01-28,2769.47
3028602116455092021,2022-01-29,1725.48
3028602116455092021,2022-02-04,3776.73
3028602116455092021,2022-02-02,3343.11
3028602116455092021,2022-01-20,2413.19
3028602116455092021,2022-01-14,1688.33
3028602116455092021,2022-02-05,3395.23
3028602116455092021,2022-01-30,2729.82
3028602116455092021,2022-02-03,3862.89
3028602116455092021,2022-01-16,1991.83
3028602116455092021,2022-02-01,4322.08
3028602116455092021,2022-01-09,2131.7
3028602116455092021,2022-01-27,2706.22
3028602116455092021,2021-07-16,1708.38
3028602116455092021,2021-07-26,1470.36
3028602116455092021,2021-07-28,1555.7
3028602116455092021,2021-08-03,1786.3
3028602116455092021,2021-08-06,1687.57
3028602116455092021,2021-08-07,1596.89
3028602116455092021,2021-08-23,2698.9
3028602116455092021,2021-10-02,978.99
3028602116455092021,2021-11-03,2693.04
3028602116455092021,2021-11-04,1758.0
3028602116455092021,2021-11-12,2499.43
3028602116455092021,2021-12-03,2731.72
3028602116455092021,2021-12-29,2794.12
3028602116455092021,2022-02-09,3002.67
3028602116455092021,2021-10-01,2333.99
3028602116455092021,2022-02-10,3750.48
3028602116455092021,2022-02-11,3150.32
3028602116455092021,2022-02-12,2547.88
3028602116455092021,2022-02-13,2518.26
3028602116455092021,2022-01-25,3380.27
3028602116455092021,2022-02-16,2520.55
3028602116455092021,2022-02-06,2588.91
3028602116455092021,2022-02-15,3013.05
3028602116455092021,2022-02-18,2672.68
3028602116455092021,2022-02-17,2274.45
3028602116455092021,2022-02-20,2153.17
3028602116455092021,2022-02-21,4177.55
3028602116455092021,2022-02-22,2848.48
3028602116455092021,2022-02-23,2944.66
3028602116455092021,2022-02-08,4099.24
3028602116455092021,2022-01-31,4418.14
3028602116455092021,2022-02-14,3439.87
3028602116455092021,2022-02-19,2204.07
3028602116455092021,2022-02-26,2707.84
3028602116455092021,2022-01-01,1947.02
3028602116455092021,2022-02-24,3363.19
3028602116455092021,2022-02-28,4690.87
3028602116455092021,2022-03-01,4132.29
3028602116455092021,2022-03-02,2755.22
3028602116455092021,2022-02-07,3596.01
3028602116455092021,2022-03-05,2357.11
3028602116455092021,2022-03-06,3395.87
3028602116455092021,2022-03-07,4402.42
3028602116455092021,2022-03-08,4434.14
3028602116455092021,2022-02-25,3915.12
3028602116455092021,2022-03-04,3006.08
3028602116455092021,2022-03-10,3669.68
3028602116455092021,2022-02-27,3218.65
3028602116455092021,2022-03-11,2523.69
3028602116455092021,2022-03-03,3254.74
3028602116455092021,2022-03-12,2367.23
3028602116455092021,2022-03-14,2782.03
3028602116455092021,2022-03-15,3052.42
3028602116455092021,2022-03-16,3079.4
3028602116455092021,2022-03-17,3056.0
3028602116455092021,2022-03-18,2254.43
3028602116455092021,2022-03-19,1995.35
3028602116455092021,2022-03-13,2947.44
3028602116455092021,2022-03-20,3071.59
3028602116455092021,2022-03-09,3229.49
3028602116455092021,2022-03-21,3306.33
3028602116455092021,2022-03-22,3653.85
3028602116455092021,2022-03-23,3553.02
1862350120705087214,2022-01-05,521.59
1862350120705087214,2022-01-06,388.61
1862350120705087214,2021-10-01,359.2
1862350120705087214,2021-10-02,1040.5
1862350120705087214,2021-10-03,1161.6
1862350120705087214,2021-10-04,485.2
1862350120705087214,2021-10-05,616.2
1862350120705087214,2021-10-06,966.3
1862350120705087214,2021-10-07,949.55
1862350120705087214,2021-10-08,1007.89
1862350120705087214,2021-10-09,632.15
1862350120705087214,2021-10-10,729.3
1862350120705087214,2021-10-11,875.7
1862350120705087214,2021-10-12,67.0
1862350120705087214,2021-10-13,844.0
1862350120705087214,2021-10-14,339.6
1862350120705087214,2021-10-15,229.1
1862350120705087214,2021-10-16,653.2
1862350120705087214,2021-10-17,918.79
1862350120705087214,2021-10-18,494.6
1862350120705087214,2021-10-19,189.85
1862350120705087214,2021-10-20,523.1
1862350120705087214,2021-10-21,1558.8
1862350120705087214,2021-10-22,695.2
1862350120705087214,2021-10-23,208.0
1862350120705087214,2021-10-24,649.65
1862350120705087214,2021-10-25,170.9
1862350120705087214,2021-10-26,1166.49
1862350120705087214,2021-10-28,447.9
1862350120705087214,2021-10-29,421.2
1862350120705087214,2021-10-30,800.7
1862350120705087214,2021-10-31,905.4
1862350120705087214,2021-11-02,1430.89
1862350120705087214,2021-11-03,1891.2
1862350120705087214,2021-11-04,1181.29
1862350120705087214,2021-11-05,1015.9
1862350120705087214,2021-11-06,1193.15
1862350120705087214,2021-11-07,2516.97
1862350120705087214,2021-11-08,911.7
1862350120705087214,2021-11-09,910.59
1862350120705087214,2021-11-10,681.49
1862350120705087214,2021-11-11,2042.2
1862350120705087214,2021-11-12,880.99
1862350120705087214,2021-11-13,2472.4
1862350120705087214,2021-11-14,1634.19
1862350120705087214,2021-11-15,1303.68
1862350120705087214,2021-11-16,960.69
1862350120705087214,2021-11-17,1171.0
1862350120705087214,2021-11-18,1220.29
1862350120705087214,2021-11-19,1494.12
1862350120705087214,2021-11-20,1374.65
1862350120705087214,2021-11-21,2119.33
1862350120705087214,2021-11-22,1466.39
1862350120705087214,2021-11-23,525.09
1862350120705087214,2021-11-25,620.7
1862350120705087214,2021-11-26,1648.38
1862350120705087214,2021-11-27,1807.06
1862350120705087214,2021-11-28,1598.89
1862350120705087214,2021-11-29,1761.85
1862350120705087214,2021-11-30,2007.91
1862350120705087214,2021-12-01,3140.8
1862350120705087214,2021-12-02,2638.15
1862350120705087214,2021-12-03,1881.15
1862350120705087214,2021-12-04,3457.33
1862350120705087214,2021-12-05,3681.02
1862350120705087214,2021-12-06,3536.99
1862350120705087214,2021-12-07,5049.08
1862350120705087214,2021-12-08,4129.97
1862350120705087214,2021-12-09,3391.96
1862350120705087214,2021-12-10,3553.86
1862350120705087214,2021-12-11,5316.36
1862350120705087214,2021-12-12,3777.51
1862350120705087214,2021-12-13,5964.85
1862350120705087214,2021-12-14,4069.17
1862350120705087214,2021-12-15,4459.78
1862350120705087214,2021-12-16,5185.74
1862350120705087214,2021-12-17,2925.57
1862350120705087214,2021-12-18,5994.5
1862350120705087214,2021-12-19,4027.5
1862350120705087214,2021-12-20,3791.62
1862350120705087214,2021-12-21,3185.17
1862350120705087214,2021-12-22,2710.9
1862350120705087214,2021-12-23,1285.44
1862350120705087214,2021-12-24,1849.92
1862350120705087214,2021-12-25,1362.04
1862350120705087214,2021-12-26,2334.16
1862350120705087214,2021-12-27,1590.76
1862350120705087214,2021-12-28,1493.48
1862350120705087214,2021-12-29,1743.75
1862350120705087214,2021-12-30,745.69
1862350120705087214,2021-12-31,750.5
1862350120705087214,2022-01-01,871.2
1862350120705087214,2022-01-02,1502.85
1862350120705087214,2022-01-04,1479.87
1862350120705087214,2022-01-07,715.5
1862350120705087214,2022-01-09,1849.79
1862350120705087214,2022-01-11,1112.89
1862350120705087214,2022-01-12,2968.18
1862350120705087214,2022-01-13,1491.74
1862350120705087214,2022-01-15,1884.3
1862350120705087214,2022-01-17,1538.49
1862350120705087214,2022-01-18,215.4
1862350120705087214,2022-01-21,253.7
1862350120705087214,2022-01-22,1472.5
1862350120705087214,2022-01-26,1258.18
1862350120705087214,2022-01-27,1409.46
1862350120705087214,2022-01-28,1074.6
1862350120705087214,2022-01-29,2450.9
1862350120705087214,2022-01-30,2161.9
1862350120705087214,2022-01-31,1926.5
1862350120705087214,2022-02-01,1528.0
1862350120705087214,2022-02-02,21708.11
1862350120705087214,2022-02-04,10586.97
1862350120705087214,2022-01-10,91.39
1862350120705087214,2022-01-14,1800.79
1862350120705087214,2022-01-23,875.88
1862350120705087214,2022-02-03,17244.17
1862350120705087214,2022-01-25,1290.0
1862350120705087214,2022-02-06,9106.74
1862350120705087214,2022-01-19,819.09
1862350120705087214,2022-01-08,1498.37
1862350120705087214,2022-01-20,107.2
1862350120705087214,2022-02-05,8273.99
1862350120705087214,2022-02-07,7354.83
1862350120705087214,2021-11-01,1975.23
1862350120705087214,2021-11-24,972.38
1862350120705087214,2022-02-09,5725.16
1862350120705087214,2022-02-10,5627.96
1862350120705087214,2022-02-11,4920.05
1862350120705087214,2022-02-13,5095.09
1862350120705087214,2022-01-24,62.0
1862350120705087214,2022-02-14,5379.6
1862350120705087214,2022-01-16,812.1
1862350120705087214,2022-02-08,7206.12
1862350120705087214,2022-02-16,3450.39
1862350120705087214,2022-02-17,2499.27
1862350120705087214,2022-02-18,2224.2
1862350120705087214,2022-02-19,3068.83
1862350120705087214,2022-02-15,3243.28
1862350120705087214,2022-02-20,3869.0
1862350120705087214,2022-02-21,7150.19
1862350120705087214,2022-02-22,3499.29
1862350120705087214,2022-02-23,2094.68
1862350120705087214,2022-02-24,1708.78
1862350120705087214,2022-02-25,2280.39
1862350120705087214,2022-02-12,5224.77
1862350120705087214,2022-02-27,4207.39
1862350120705087214,2022-01-03,964.2
1862350120705087214,2022-02-26,3717.85
1862350120705087214,2022-02-28,3390.87
1862350120705087214,2022-03-01,3835.36
1862350120705087214,2022-03-02,2129.7
1862350120705087214,2022-03-03,2803.19
1862350120705087214,2022-03-04,1872.4
1862350120705087214,2022-03-05,1907.9
1862350120705087214,2022-03-06,2390.4
1862350120705087214,2022-03-07,2820.28
1862350120705087214,2022-03-08,1087.85
1862350120705087214,2022-03-10,1760.39
1862350120705087214,2022-03-11,2166.79
1862350120705087214,2022-03-09,433.59
1862350120705087214,2022-03-13,3500.68
1862350120705087214,2022-03-14,2813.7
1862350120705087214,2022-03-15,2262.87
1862350120705087214,2022-03-17,3653.49
1862350120705087214,2022-03-16,8191.28
1862350120705087214,2022-03-18,1901.99
1862350120705087214,2022-03-19,3546.19
1862350120705087214,2022-03-20,1998.2
1862350120705087214,2022-03-12,4378.18
1862350120705087214,2022-03-21,2359.9
1862350120705087214,2022-03-22,2885.36
1862350120705087214,2022-03-23,1751.39
8506184335517042475,2020-11-08,1529.0
8506184335517042475,2020-11-10,2790.06
8506184335517042475,2020-11-11,1812.5
8506184335517042475,2020-11-12,2257.5
8506184335517042475,2020-11-13,1618.0
8506184335517042475,2020-11-14,1677.6
8506184335517042475,2020-11-16,1134.4
8506184335517042475,2020-11-17,845.7
8506184335517042475,2020-11-18,2964.2
8506184335517042475,2020-11-20,2203.9
8506184335517042475,2020-11-21,1489.3
8506184335517042475,2020-11-22,817.4
8506184335517042475,2020-11-23,2562.8
8506184335517042475,2020-11-24,1767.2
8506184335517042475,2020-11-25,1318.8
8506184335517042475,2020-11-26,2143.5
8506184335517042475,2020-11-27,2077.8
8506184335517042475,2020-11-29,879.4
8506184335517042475,2020-11-30,1530.5
8506184335517042475,2020-12-01,1353.6
8506184335517042475,2020-12-02,1872.6
8506184335517042475,2020-12-03,1469.5
8506184335517042475,2022-01-05,761.79
8506184335517042475,2022-01-06,793.5
8506184335517042475,2020-11-19,6266.1
8506184335517042475,2020-11-28,812.5
8506184335517042475,2020-12-04,1699.3
8506184335517042475,2020-12-05,1470.3
8506184335517042475,2020-12-06,987.8
8506184335517042475,2020-12-08,2368.5
8506184335517042475,2020-12-09,1595.48
8506184335517042475,2020-12-11,3021.2
8506184335517042475,2020-12-12,3442.8
8506184335517042475,2020-12-13,3017.6
8506184335517042475,2020-12-14,2649.5
8506184335517042475,2020-12-15,2989.5
8506184335517042475,2020-12-17,2612.06
8506184335517042475,2020-12-19,2114.0
8506184335517042475,2020-12-20,1238.5
8506184335517042475,2020-12-21,1757.2
8506184335517042475,2020-12-22,899.1
8506184335517042475,2020-12-23,453.2
8506184335517042475,2020-12-24,63.8
8506184335517042475,2020-12-25,63.9
8506184335517042475,2020-12-28,207.1
8506184335517042475,2020-12-29,206.8
8506184335517042475,2020-12-30,206.5
8506184335517042475,2020-12-31,181.7
8506184335517042475,2021-01-01,178.9
8506184335517042475,2021-01-04,925.4
8506184335517042475,2021-01-05,955.1
8506184335517042475,2021-01-06,1122.2
8506184335517042475,2021-01-07,924.3
8506184335517042475,2021-01-08,2270.7
8506184335517042475,2021-01-09,625.3
8506184335517042475,2021-01-11,726.4
8506184335517042475,2021-01-12,1985.32
8506184335517042475,2021-01-13,1236.86
8506184335517042475,2021-01-14,4138.1
8506184335517042475,2021-01-15,2195.6
8506184335517042475,2021-01-16,1127.4
8506184335517042475,2021-01-18,2244.2
8506184335517042475,2021-01-20,2541.28
8506184335517042475,2021-01-21,2219.68
8506184335517042475,2021-01-22,1379.7
8506184335517042475,2021-01-23,1213.8
8506184335517042475,2021-01-24,797.1
8506184335517042475,2021-01-25,881.9
8506184335517042475,2021-01-26,1093.8
8506184335517042475,2021-01-27,756.3
8506184335517042475,2021-01-28,1466.7
8506184335517042475,2021-01-30,434.7
8506184335517042475,2021-01-31,697.7
8506184335517042475,2021-02-01,1119.6
8506184335517042475,2021-02-02,1100.06
8506184335517042475,2021-02-04,1119.9
8506184335517042475,2021-02-06,861.2
8506184335517042475,2021-02-05,763.8
8506184335517042475,2021-02-07,1032.1
8506184335517042475,2021-02-08,1023.9
8506184335517042475,2021-02-09,1610.42
8506184335517042475,2021-02-10,2305.0
8506184335517042475,2021-02-11,1427.34
8506184335517042475,2021-02-13,494.5
8506184335517042475,2021-02-14,958.6
8506184335517042475,2021-02-15,2406.22
8506184335517042475,2021-02-16,1949.88
8506184335517042475,2021-02-17,1276.3
8506184335517042475,2021-02-19,901.2
8506184335517042475,2021-02-20,548.76
8506184335517042475,2021-02-21,605.1
8506184335517042475,2021-02-22,1247.7
8506184335517042475,2021-02-23,826.3
8506184335517042475,2021-02-24,1890.1
8506184335517042475,2021-02-25,2099.56
8506184335517042475,2021-02-26,2589.9
8506184335517042475,2021-02-27,588.5
8506184335517042475,2021-02-28,984.1
8506184335517042475,2021-03-01,1938.5
8506184335517042475,2021-03-02,2459.06
8506184335517042475,2021-03-03,2335.2
8506184335517042475,2021-03-04,1390.3
8506184335517042475,2021-03-06,1390.3
8506184335517042475,2021-03-07,726.1
8506184335517042475,2021-03-08,1793.94
8506184335517042475,2021-03-09,3195.1
8506184335517042475,2021-03-10,1997.74
8506184335517042475,2021-03-11,1470.1
8506184335517042475,2021-03-13,1177.0
8506184335517042475,2021-03-14,796.6
8506184335517042475,2021-03-15,2045.2
8506184335517042475,2021-03-16,1952.74
8506184335517042475,2021-03-17,1867.9
8506184335517042475,2021-03-18,1189.5
8506184335517042475,2021-03-19,1653.0
8506184335517042475,2021-03-20,1389.18
8506184335517042475,2021-03-21,1661.78
8506184335517042475,2021-03-23,1687.7
8506184335517042475,2021-03-22,1841.9
8506184335517042475,2021-03-24,2776.18
8506184335517042475,2021-03-26,1256.6
8506184335517042475,2021-03-27,436.4
8506184335517042475,2021-03-28,518.7
8506184335517042475,2021-03-29,1528.9
8506184335517042475,2021-03-30,1662.24
8506184335517042475,2021-03-31,1835.16
8506184335517042475,2021-04-01,2838.07
8506184335517042475,2021-04-02,622.38
8506184335517042475,2021-04-03,1472.7
8506184335517042475,2021-04-04,1013.67
8506184335517042475,2021-04-05,783.1
8506184335517042475,2021-04-06,1818.0
8506184335517042475,2021-04-08,2293.08
8506184335517042475,2021-04-11,649.57
8506184335517042475,2021-04-12,2202.88
8506184335517042475,2021-04-13,1811.3
8506184335517042475,2021-04-14,1439.88
8506184335517042475,2021-04-15,1525.64
8506184335517042475,2021-04-17,956.58
8506184335517042475,2021-04-18,1247.13
8506184335517042475,2021-04-19,1972.32
8506184335517042475,2021-04-20,2285.3
8506184335517042475,2021-04-21,2651.2
8506184335517042475,2021-04-22,2518.55
8506184335517042475,2021-04-24,1619.16
8506184335517042475,2021-04-25,1927.45
8506184335517042475,2021-04-26,1962.74
8506184335517042475,2021-04-27,2670.42
8506184335517042475,2021-04-28,2369.65
8506184335517042475,2021-04-29,2814.29
8506184335517042475,2021-04-30,1219.56
8506184335517042475,2021-05-01,2196.49
8506184335517042475,2021-05-02,1851.76
8506184335517042475,2021-05-03,1908.26
8506184335517042475,2021-05-05,3390.29
8506184335517042475,2021-05-06,2668.25
8506184335517042475,2021-05-07,1666.96
8506184335517042475,2021-05-08,1505.11
8506184335517042475,2021-05-09,2252.04
8506184335517042475,2021-05-10,2251.98
8506184335517042475,2021-05-11,1841.08
8506184335517042475,2021-05-12,1818.36
8506184335517042475,2021-05-13,1340.76
8506184335517042475,2021-05-14,1069.76
8506184335517042475,2021-05-15,1025.78
8506184335517042475,2021-05-16,1642.62
8506184335517042475,2021-05-17,1949.52
8506184335517042475,2021-05-18,2750.09
8506184335517042475,2021-05-19,1697.76
8506184335517042475,2021-05-21,3117.58
8506184335517042475,2021-05-22,836.08
8506184335517042475,2021-05-23,1307.32
8506184335517042475,2021-05-24,1688.57
8506184335517042475,2021-05-25,4356.1
8506184335517042475,2021-05-26,2898.62
8506184335517042475,2021-05-27,1753.89
8506184335517042475,2021-05-28,1952.85
8506184335517042475,2021-05-29,1812.4
8506184335517042475,2021-05-31,4640.12
8506184335517042475,2021-06-02,3049.99
8506184335517042475,2021-06-03,3131.39
8506184335517042475,2021-06-04,1010.46
8506184335517042475,2021-06-05,922.69
8506184335517042475,2021-06-07,1548.39
8506184335517042475,2021-06-08,1860.93
8506184335517042475,2021-06-09,1340.69
8506184335517042475,2021-06-11,1054.11
8506184335517042475,2021-06-12,561.28
8506184335517042475,2021-06-13,1111.78
8506184335517042475,2021-06-14,3312.99
8506184335517042475,2021-06-16,1414.9
8506184335517042475,2021-06-17,2043.19
8506184335517042475,2021-06-18,2219.83
8506184335517042475,2021-06-19,1980.9
8506184335517042475,2021-06-20,583.53
8506184335517042475,2021-06-21,1852.86
8506184335517042475,2021-06-22,1889.21
8506184335517042475,2021-06-23,1830.68
8506184335517042475,2021-06-24,1815.99
8506184335517042475,2021-06-25,659.89
8506184335517042475,2021-06-26,716.3
8506184335517042475,2021-06-27,886.09
8506184335517042475,2021-06-28,2512.28
8506184335517042475,2021-06-29,2160.51
8506184335517042475,2021-06-30,1318.96
8506184335517042475,2021-07-01,1758.23
8506184335517042475,2021-07-02,672.16
8506184335517042475,2021-07-03,1133.6
8506184335517042475,2021-07-04,512.4
8506184335517042475,2021-07-05,1701.78
8506184335517042475,2021-07-06,1489.35
8506184335517042475,2021-07-07,417.9
8506184335517042475,2021-07-08,556.4
8506184335517042475,2021-07-09,1702.4
8506184335517042475,2021-07-10,141.9
8506184335517042475,2021-07-11,288.6
8506184335517042475,2021-07-13,450.1
8506184335517042475,2021-07-14,587.49
8506184335517042475,2021-07-16,893.7
8506184335517042475,2021-07-17,550.0
8506184335517042475,2021-07-18,963.94
8506184335517042475,2021-07-19,1616.65
8506184335517042475,2021-07-20,1346.0
8506184335517042475,2021-07-21,939.18
8506184335517042475,2021-07-22,842.7
8506184335517042475,2021-07-23,899.88
8506184335517042475,2021-07-24,349.6
8506184335517042475,2021-07-25,205.41
8506184335517042475,2021-07-26,433.5
8506184335517042475,2021-07-27,2274.11
8506184335517042475,2021-07-28,730.69
8506184335517042475,2021-07-29,761.3
8506184335517042475,2021-07-30,212.16
8506184335517042475,2021-07-31,576.41
8506184335517042475,2021-08-01,710.02
8506184335517042475,2021-08-02,1096.57
8506184335517042475,2021-08-03,1010.79
8506184335517042475,2021-08-04,1095.19
8506184335517042475,2021-08-05,2632.35
8506184335517042475,2021-08-06,1284.2
8506184335517042475,2021-08-08,549.6
