enterprise_id,date,amount,platform,total_funding_amount
4030255471354709783,2021-09-01,658.32,facebook,460000.0
4030255471354709783,2021-08-21,2000.01,microsoft,460000.0
4030255471354709783,2021-08-07,1155.52,microsoft,460000.0
4030255471354709783,2021-08-02,-0.33,google,460000.0
4030255471354709783,2021-08-01,486.18,facebook,460000.0
4030255471354709783,2021-07-26,2000.71,microsoft,460000.0
4030255471354709783,2021-07-15,-300.0,google,460000.0
4030255471354709783,2021-07-13,750.0,facebook,460000.0
4030255471354709783,2021-07-09,500.0,google,460000.0
4030255471354709783,2021-07-06,4000.0,google,460000.0
4030255471354709783,2021-07-05,2000.5,microsoft,460000.0
4030255471354709783,2021-07-02,8000.0,google,460000.0
4030255471354709783,2021-07-02,419.29,facebook,460000.0
4030255471354709783,2021-06-29,3000.0,google,460000.0
4030255471354709783,2021-06-29,750.0,facebook,460000.0
4030255471354709783,2021-06-26,400.0,google,460000.0
4030255471354709783,2021-06-26,500.0,google,460000.0
4030255471354709783,2021-06-26,500.0,google,460000.0
4030255471354709783,2021-06-26,500.0,google,460000.0
4030255471354709783,2021-06-26,300.0,google,460000.0
4030255471354709783,2021-06-24,2290.77,microsoft,460000.0
4030255471354709783,2021-06-24,3000.0,google,460000.0
4030255471354709783,2021-06-19,3000.0,google,460000.0
4030255471354709783,2021-06-16,2000.28,microsoft,460000.0
4030255471354709783,2021-06-15,10000.0,google,460000.0
4030255471354709783,2021-06-14,750.0,facebook,460000.0
4030255471354709783,2021-06-12,3000.0,google,460000.0
4030255471354709783,2021-06-10,2002.5,microsoft,460000.0
4030255471354709783,2021-06-06,4000.0,google,460000.0
4030255471354709783,2021-06-05,750.0,facebook,460000.0
4030255471354709783,2021-06-03,750.0,facebook,460000.0
4030255471354709783,2021-06-02,5000.0,google,460000.0
4030255471354709783,2021-06-01,750.0,facebook,460000.0
4030255471354709783,2021-06-01,144.53,facebook,460000.0
4030255471354709783,2021-05-31,750.0,facebook,460000.0
4030255471354709783,2021-05-31,750.0,facebook,460000.0
4030255471354709783,2021-05-30,750.0,facebook,460000.0
4030255471354709783,2021-05-30,750.0,facebook,460000.0
4030255471354709783,2021-05-29,750.0,facebook,460000.0
4030255471354709783,2021-05-29,750.0,facebook,460000.0
4030255471354709783,2021-05-29,750.0,facebook,460000.0
4030255471354709783,2021-05-28,500.0,google,460000.0
4030255471354709783,2021-05-28,5000.0,google,460000.0
4030255471354709783,2021-05-28,286.09,facebook,460000.0
4030255471354709783,2021-05-26,750.0,facebook,460000.0
4030255471354709783,2021-05-25,3000.0,google,460000.0
4030255471354709783,2021-05-25,500.0,google,460000.0
4030255471354709783,2021-05-22,750.0,facebook,460000.0
4030255471354709783,2021-05-18,8000.0,google,460000.0
4030255471354709783,2021-05-15,750.0,facebook,460000.0
4030255471354709783,2021-05-10,8000.0,google,460000.0
4030255471354709783,2021-05-06,1513.13,microsoft,460000.0
4030255471354709783,2021-05-04,8000.0,google,460000.0
4030255471354709783,2021-04-29,1.25,microsoft,460000.0
4030255471354709783,2021-04-29,1.19,microsoft,460000.0
4030255471354709783,2021-04-28,8000.0,google,460000.0
4030255471354709783,2021-04-28,500.0,google,460000.0
4030255471354709783,2021-04-21,8000.0,google,460000.0
4030255471354709783,2021-04-17,3000.0,google,460000.0
4030255471354709783,2021-04-14,750.0,facebook,460000.0
4030255471354709783,2021-04-10,8000.0,google,460000.0
4030255471354709783,2021-04-08,500.0,google,460000.0
4030255471354709783,2021-04-07,8000.0,google,460000.0
4030255471354709783,2021-04-07,500.0,google,460000.0
4030255471354709783,2021-04-01,8000.0,google,460000.0
4030255471354709783,2021-04-01,258.76,facebook,460000.0
4030255471354709783,2021-03-29,2000.59,microsoft,460000.0
4030255471354709783,2021-03-27,8000.0,google,460000.0
4030255471354709783,2021-03-25,750.0,facebook,460000.0
4030255471354709783,2021-03-23,500.0,google,460000.0
4030255471354709783,2021-03-18,8000.0,google,460000.0
4030255471354709783,2021-03-12,750.0,facebook,460000.0
4030255471354709783,2021-03-09,8000.0,google,460000.0
4030255471354709783,2021-03-04,500.0,google,460000.0
4030255471354709783,2021-03-02,8000.0,google,460000.0
4030255471354709783,2021-02-27,2000.0,google,460000.0
4030255471354709783,2021-02-27,750.0,facebook,460000.0
4030255471354709783,2021-02-28,15.7,facebook,460000.0
4030255471354709783,2021-03-01,500.0,google,460000.0
4030255471354709783,2021-02-27,500.0,google,460000.0
4030255471354709783,2021-02-21,400.0,google,460000.0
4030255471354709783,2021-02-16,300.0,google,460000.0
4030255471354709783,2021-02-15,750.0,facebook,460000.0
4030255471354709783,2021-02-10,10000.0,google,460000.0
4030255471354709783,2021-02-04,5000.0,google,460000.0
4030255471354709783,2021-01-31,665.93,facebook,460000.0
4030255471354709783,2021-01-25,10000.0,google,460000.0
4406811688481480716,2022-02-07,750.0,facebook,1000000.0
4406811688481480716,2022-02-07,2500.0,google,1000000.0
4406811688481480716,2022-02-07,750.0,facebook,1000000.0
4406811688481480716,2022-02-07,2000.0,google,1000000.0
4406811688481480716,2022-02-07,500.0,google,1000000.0
4406811688481480716,2022-02-07,500.0,google,1000000.0
4406811688481480716,2022-02-07,750.0,facebook,1000000.0
4406811688481480716,2022-02-07,1000.0,google,1000000.0
4406811688481480716,2022-02-07,500.0,google,1000000.0
4406811688481480716,2022-02-07,1500.0,google,1000000.0
4406811688481480716,2022-02-07,500.0,google,1000000.0
4406811688481480716,2022-02-07,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,30.19,snapchat,1000000.0
4406811688481480716,2022-02-08,31.99,snapchat,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,1000.0,google,1000000.0
4406811688481480716,2022-02-08,500.0,google,1000000.0
4406811688481480716,2022-02-08,1000.0,google,1000000.0
4406811688481480716,2022-02-08,500.0,google,1000000.0
4406811688481480716,2022-02-08,362.0,snapchat,1000000.0
4406811688481480716,2022-02-08,85.73,snapchat,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,1500.0,google,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,49.87,snapchat,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,4000.0,google,1000000.0
4406811688481480716,2022-02-08,35.63,snapchat,1000000.0
4406811688481480716,2022-02-08,1000.0,google,1000000.0
4406811688481480716,2022-02-08,1000.0,google,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,500.0,google,1000000.0
4406811688481480716,2022-02-08,500.0,google,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,500.0,google,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,500.0,google,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,500.0,google,1000000.0
4406811688481480716,2022-02-08,1500.0,google,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,1500.0,google,1000000.0
4406811688481480716,2022-02-08,500.0,google,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-08,500.0,google,1000000.0
4406811688481480716,2022-02-08,500.0,google,1000000.0
4406811688481480716,2022-02-08,2500.0,google,1000000.0
4406811688481480716,2022-02-08,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,500.0,google,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,500.0,google,1000000.0
4406811688481480716,2022-02-09,2500.0,google,1000000.0
4406811688481480716,2022-02-09,1500.0,google,1000000.0
4406811688481480716,2022-02-09,1000.0,google,1000000.0
4406811688481480716,2022-02-09,500.0,google,1000000.0
4406811688481480716,2022-02-09,120.6,snapchat,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,1500.0,google,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,500.0,google,1000000.0
4406811688481480716,2022-02-09,2000.0,google,1000000.0
4406811688481480716,2022-02-09,500.0,google,1000000.0
4406811688481480716,2022-02-09,500.0,google,1000000.0
4406811688481480716,2022-02-09,500.0,google,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,500.0,google,1000000.0
4406811688481480716,2022-02-09,251.34,snapchat,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,500.0,google,1000000.0
4406811688481480716,2022-02-09,1000.0,google,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,2000.0,google,1000000.0
4406811688481480716,2022-02-09,80.75,snapchat,1000000.0
4406811688481480716,2022-02-09,500.0,google,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,120.92,snapchat,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,500.0,google,1000000.0
4406811688481480716,2022-02-09,500.0,google,1000000.0
4406811688481480716,2022-02-09,1500.0,google,1000000.0
4406811688481480716,2022-02-09,120.18,snapchat,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,200.5,snapchat,1000000.0
4406811688481480716,2022-02-09,500.0,google,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,1000.0,google,1000000.0
4406811688481480716,2022-02-09,2000.0,google,1000000.0
4406811688481480716,2022-02-09,500.0,google,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,500.0,google,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,6.53,snapchat,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,241.33,snapchat,1000000.0
4406811688481480716,2022-02-09,63.07,snapchat,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,750.0,facebook,1000000.0
4406811688481480716,2022-02-09,500.0,google,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,500.0,google,1000000.0
4406811688481480716,2022-02-11,1000.0,google,1000000.0
4406811688481480716,2022-02-11,500.0,google,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,1500.0,google,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,500.0,google,1000000.0
4406811688481480716,2022-02-11,500.0,google,1000000.0
4406811688481480716,2022-02-11,2000.0,google,1000000.0
4406811688481480716,2022-02-11,500.0,google,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,247.32,snapchat,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,246.6,snapchat,1000000.0
4406811688481480716,2022-02-11,2000.0,google,1000000.0
4406811688481480716,2022-02-11,500.0,google,1000000.0
4406811688481480716,2022-02-11,500.0,google,1000000.0
4406811688481480716,2022-02-11,1500.0,google,1000000.0
4406811688481480716,2022-02-11,251.12,snapchat,1000000.0
4406811688481480716,2022-02-11,70.13,snapchat,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,500.0,google,1000000.0
4406811688481480716,2022-02-11,500.0,google,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,500.0,google,1000000.0
4406811688481480716,2022-02-11,500.0,google,1000000.0
4406811688481480716,2022-02-11,500.0,google,1000000.0
4406811688481480716,2022-02-11,248.58,snapchat,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,500.0,google,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,1500.0,google,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,246.26,snapchat,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,1500.0,google,1000000.0
4406811688481480716,2022-02-11,750.0,facebook,1000000.0
4406811688481480716,2022-02-11,500.0,google,1000000.0
4406811688481480716,2022-02-12,500.0,google,1000000.0
4406811688481480716,2022-02-12,1000.0,google,1000000.0
4406811688481480716,2022-02-12,240.7,snapchat,1000000.0
4406811688481480716,2022-02-12,500.0,google,1000000.0
4406811688481480716,2022-02-12,1500.0,google,1000000.0
4406811688481480716,2022-02-12,750.0,facebook,1000000.0
4406811688481480716,2022-02-12,1500.0,google,1000000.0
4406811688481480716,2022-02-12,202.44,snapchat,1000000.0
4406811688481480716,2022-02-12,500.0,google,1000000.0
4406811688481480716,2022-02-12,500.0,google,1000000.0
4406811688481480716,2022-02-12,500.0,google,1000000.0
4406811688481480716,2022-02-12,1500.0,google,1000000.0
4406811688481480716,2022-02-12,1000.0,google,1000000.0
4406811688481480716,2022-02-12,2000.0,google,1000000.0
4406811688481480716,2022-02-12,500.0,google,1000000.0
4406811688481480716,2022-02-12,500.0,google,1000000.0
4406811688481480716,2022-02-12,1000.0,google,1000000.0
4406811688481480716,2022-02-12,500.0,google,1000000.0
4406811688481480716,2022-02-12,1000.0,google,1000000.0
4406811688481480716,2022-02-12,243.65,snapchat,1000000.0
4406811688481480716,2022-02-12,500.0,google,1000000.0
4406811688481480716,2022-02-12,750.0,facebook,1000000.0
4406811688481480716,2022-02-12,166.78,snapchat,1000000.0
4406811688481480716,2022-02-12,750.0,facebook,1000000.0
4406811688481480716,2022-02-12,750.0,facebook,1000000.0
4406811688481480716,2022-02-12,750.0,facebook,1000000.0
4406811688481480716,2022-02-12,239.58,snapchat,1000000.0
4406811688481480716,2022-02-12,750.0,facebook,1000000.0
4406811688481480716,2022-02-12,750.0,facebook,1000000.0
4406811688481480716,2022-02-12,1500.0,google,1000000.0
4406811688481480716,2022-02-12,750.0,facebook,1000000.0
4406811688481480716,2022-02-12,500.0,google,1000000.0
4406811688481480716,2022-02-12,1500.0,google,1000000.0
4406811688481480716,2022-02-12,750.0,facebook,1000000.0
4406811688481480716,2022-02-12,750.0,facebook,1000000.0
4406811688481480716,2022-02-12,500.0,google,1000000.0
4406811688481480716,2022-02-12,500.0,google,1000000.0
4406811688481480716,2022-02-12,750.0,facebook,1000000.0
4406811688481480716,2022-02-12,241.4,snapchat,1000000.0
4406811688481480716,2022-02-13,17.2,snapchat,1000000.0
4406811688481480716,2022-02-13,18.6,snapchat,1000000.0
4406811688481480716,2022-02-14,243.95,snapchat,1000000.0
4406811688481480716,2022-02-14,500.0,google,1000000.0
4406811688481480716,2022-02-14,500.0,google,1000000.0
4406811688481480716,2022-02-14,500.0,google,1000000.0
4406811688481480716,2022-02-14,241.87,snapchat,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,1500.0,google,1000000.0
4406811688481480716,2022-02-14,2000.0,google,1000000.0
4406811688481480716,2022-02-14,1500.0,google,1000000.0
4406811688481480716,2022-02-14,1500.0,google,1000000.0
4406811688481480716,2022-02-14,500.0,google,1000000.0
4406811688481480716,2022-02-14,1000.0,google,1000000.0
4406811688481480716,2022-02-14,500.0,google,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,1500.0,google,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,500.0,google,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,2500.0,google,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,500.0,google,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,48.62,snapchat,1000000.0
4406811688481480716,2022-02-14,500.0,google,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,500.0,google,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,500.0,google,1000000.0
4406811688481480716,2022-02-14,500.0,google,1000000.0
4406811688481480716,2022-02-14,500.0,google,1000000.0
4406811688481480716,2022-02-14,252.11,snapchat,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,32.83,snapchat,1000000.0
4406811688481480716,2022-02-14,194.62,snapchat,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,1500.0,google,1000000.0
4406811688481480716,2022-02-14,2000.0,google,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-02-14,183.79,snapchat,1000000.0
4406811688481480716,2022-02-14,252.0,snapchat,1000000.0
4406811688481480716,2022-02-14,750.0,facebook,1000000.0
4406811688481480716,2022-03-12,1.5,facebook,1000000.0
4406811688481480716,2022-03-12,750.0,facebook,1000000.0
4406811688481480716,2022-03-12,9.0,facebook,1000000.0
4406811688481480716,2022-03-12,500.0,facebook,1000000.0
4406811688481480716,2022-03-12,4.0,facebook,1000000.0
4406811688481480716,2022-03-12,70.0,facebook,1000000.0
4406811688481480716,2022-03-12,12.0,facebook,1000000.0
4406811688481480716,2022-03-12,6.0,facebook,1000000.0
4406811688481480716,2022-03-12,750.0,facebook,1000000.0
4406811688481480716,2022-03-12,40.0,facebook,1000000.0
4406811688481480716,2022-03-12,750.0,facebook,1000000.0
4406811688481480716,2022-03-12,85929.39,facebook,1000000.0
4406811688481480716,2022-03-12,150.0,facebook,1000000.0
4406811688481480716,2022-03-12,20.0,facebook,1000000.0
4406811688481480716,2022-03-12,2.0,facebook,1000000.0
4406811688481480716,2022-03-12,225.0,facebook,1000000.0
4406811688481480716,2022-03-12,100.0,facebook,1000000.0
4406811688481480716,2022-03-12,350.0,facebook,1000000.0
4406811688481480716,2022-03-12,30.0,facebook,1000000.0
4406811688481480716,2022-03-13,750.0,facebook,1000000.0
4406811688481480716,2022-03-13,750.0,facebook,1000000.0
4406811688481480716,2022-03-13,750.0,facebook,1000000.0
4406811688481480716,2022-03-13,750.0,facebook,1000000.0
4406811688481480716,2022-03-13,750.0,facebook,1000000.0
4406811688481480716,2022-03-13,750.0,facebook,1000000.0
4406811688481480716,2022-03-13,750.0,facebook,1000000.0
4406811688481480716,2022-03-14,750.0,facebook,1000000.0
4406811688481480716,2022-03-14,750.0,facebook,1000000.0
4406811688481480716,2022-03-14,750.0,facebook,1000000.0
4406811688481480716,2022-03-14,750.0,facebook,1000000.0
4406811688481480716,2022-03-14,750.0,facebook,1000000.0
4406811688481480716,2022-03-14,750.0,facebook,1000000.0
4406811688481480716,2022-03-14,750.0,facebook,1000000.0
4406811688481480716,2022-03-15,750.0,facebook,1000000.0
4406811688481480716,2022-03-15,750.0,facebook,1000000.0
4406811688481480716,2022-03-15,750.0,facebook,1000000.0
4406811688481480716,2022-03-15,750.0,facebook,1000000.0
4406811688481480716,2022-03-15,750.0,facebook,1000000.0
4406811688481480716,2022-03-15,750.0,facebook,1000000.0
4406811688481480716,2022-03-16,1.45,facebook,1000000.0
4406811688481480716,2022-03-16,750.0,facebook,1000000.0
4406811688481480716,2022-03-16,750.0,facebook,1000000.0
4406811688481480716,2022-03-16,750.0,facebook,1000000.0
4406811688481480716,2022-03-16,84.8,google,1000000.0
4406811688481480716,2022-03-16,846.26,google,1000000.0
4406811688481480716,2022-03-16,750.0,facebook,1000000.0
4406811688481480716,2022-03-16,49.19,google,1000000.0
4406811688481480716,2022-03-17,48000.0,other,1000000.0
4406811688481480716,2022-03-01,9600.0,other,1000000.0
4406811688481480716,2022-03-01,3000.0,other,1000000.0
4406811688481480716,2022-03-01,20866.92,other,1000000.0
4406811688481480716,2022-03-01,16823.66,other,1000000.0
4406811688481480716,2022-03-01,913.38,other,1000000.0
4406811688481480716,2022-03-01,222000.0,other,1000000.0
4406811688481480716,2022-02-01,63655.91,other,1000000.0
4406811688481480716,2022-02-01,17400.0,other,1000000.0
4406811688481480716,2022-02-01,24246.13,other,1000000.0
4406811688481480716,2022-02-01,36000.0,other,1000000.0
4406811688481480716,2022-02-01,30000.0,other,1000000.0
4406811688481480716,2022-02-01,6000.0,other,1000000.0
4406811688481480716,2022-02-28,15039.79,google,1000000.0
4406811688481480716,2022-02-01,5400.0,other,1000000.0
4406811688481480716,2022-02-01,25500.0,google,1000000.0
4406811688481480716,2022-02-01,10000.0,other,1000000.0
4406811688481480716,2022-03-04,1000.0,google,1000000.0
4406811688481480716,2022-03-04,500.0,google,1000000.0
4406811688481480716,2022-03-04,1500.0,google,1000000.0
4406811688481480716,2022-03-04,500.0,google,1000000.0
4406811688481480716,2022-03-04,1000.0,google,1000000.0
4406811688481480716,2022-03-04,500.0,google,1000000.0
4406811688481480716,2022-03-04,500.0,google,1000000.0
4406811688481480716,2022-03-04,1000.0,google,1000000.0
4406811688481480716,2022-03-04,500.0,google,1000000.0
4406811688481480716,2022-03-04,1500.0,google,1000000.0
4406811688481480716,2022-03-05,500.0,google,1000000.0
4406811688481480716,2022-03-05,500.0,google,1000000.0
4406811688481480716,2022-03-05,500.0,google,1000000.0
4406811688481480716,2022-03-05,500.0,google,1000000.0
4406811688481480716,2022-03-05,500.0,google,1000000.0
4406811688481480716,2022-03-05,500.0,google,1000000.0
4406811688481480716,2022-03-05,500.0,google,1000000.0
4406811688481480716,2022-03-05,500.0,google,1000000.0
4406811688481480716,2022-03-06,500.0,google,1000000.0
4406811688481480716,2022-03-06,3500.0,google,1000000.0
4406811688481480716,2022-03-06,500.0,google,1000000.0
4406811688481480716,2022-03-07,500.0,google,1000000.0
4406811688481480716,2022-03-07,500.0,google,1000000.0
4406811688481480716,2022-03-07,500.0,google,1000000.0
4406811688481480716,2022-03-07,500.0,google,1000000.0
4406811688481480716,2022-03-08,500.0,google,1000000.0
4406811688481480716,2022-03-08,500.0,google,1000000.0
4406811688481480716,2022-03-08,500.0,google,1000000.0
4406811688481480716,2022-03-08,500.0,google,1000000.0
4406811688481480716,2022-03-08,500.0,google,1000000.0
4406811688481480716,2022-03-08,2000.0,google,1000000.0
4406811688481480716,2022-03-08,500.0,google,1000000.0
4406811688481480716,2022-03-08,500.0,google,1000000.0
4406811688481480716,2022-03-08,500.0,google,1000000.0
4406811688481480716,2022-03-09,500.0,google,1000000.0
4406811688481480716,2022-03-09,500.0,google,1000000.0
4406811688481480716,2022-03-09,2000.0,google,1000000.0
4406811688481480716,2022-03-09,500.0,google,1000000.0
4406811688481480716,2022-03-09,500.0,google,1000000.0
4406811688481480716,2022-03-10,500.0,google,1000000.0
4406811688481480716,2022-02-05,500.0,google,1000000.0
4406811688481480716,2022-02-05,750.0,facebook,1000000.0
4406811688481480716,2022-02-05,750.0,facebook,1000000.0
4406811688481480716,2022-02-05,2000.0,google,1000000.0
4406811688481480716,2022-02-05,750.0,facebook,1000000.0
4406811688481480716,2022-02-05,500.0,google,1000000.0
4406811688481480716,2022-02-05,750.0,facebook,1000000.0
4406811688481480716,2022-02-05,1000.0,google,1000000.0
4406811688481480716,2022-02-05,500.0,google,1000000.0
4406811688481480716,2022-02-05,1500.0,google,1000000.0
4406811688481480716,2022-02-05,750.0,facebook,1000000.0
4406811688481480716,2022-02-05,500.0,google,1000000.0
4406811688481480716,2022-02-05,750.0,facebook,1000000.0
4406811688481480716,2022-02-05,500.0,google,1000000.0
4406811688481480716,2022-02-05,500.0,google,1000000.0
4406811688481480716,2022-02-05,2000.0,google,1000000.0
4406811688481480716,2022-02-05,1000.0,google,1000000.0
4406811688481480716,2022-02-05,565.59,facebook,1000000.0
4406811688481480716,2022-02-05,750.0,facebook,1000000.0
4406811688481480716,2022-02-05,500.0,google,1000000.0
4406811688481480716,2022-02-05,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,500.0,google,1000000.0
4406811688481480716,2022-02-06,500.0,google,1000000.0
4406811688481480716,2022-02-06,1500.0,google,1000000.0
4406811688481480716,2022-02-06,500.0,google,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,1500.0,google,1000000.0
4406811688481480716,2022-02-06,500.0,google,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,500.0,google,1000000.0
4406811688481480716,2022-02-06,500.0,google,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,500.0,google,1000000.0
4406811688481480716,2022-02-06,500.0,google,1000000.0
4406811688481480716,2022-02-06,2000.0,google,1000000.0
4406811688481480716,2022-02-06,1500.0,google,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,500.0,google,1000000.0
4406811688481480716,2022-02-06,2000.0,google,1000000.0
4406811688481480716,2022-02-06,500.0,google,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,1500.0,google,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,500.0,google,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,1500.0,google,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
4406811688481480716,2022-02-06,2500.0,google,1000000.0
4406811688481480716,2022-02-06,1500.0,google,1000000.0
4406811688481480716,2022-02-06,750.0,facebook,1000000.0
